"","V1","V2","V3","V4","V5","V6"
"135",1.26847157803478,1.67456594982851,1.61822695222492,NA,NA,NA
"136",1.33706667891936,1.61063076425219,1.69682353978629,NA,NA,NA
"137",1.36681138187226,1.49031834795682,1.96037347091885,NA,NA,NA
"138",1.06251034141793,1.11933305718494,1.71015433622015,NA,NA,NA
"139",1.53294248361723,1.81885773710402,1.65914610806317,NA,NA,NA
"140",1.03049680473734,1.62595127123815,2.02374342355046,NA,NA,NA
"141",1.11430617435114,1.33862722767293,1.8757674439353,NA,NA,NA
"142",1.72472823152598,1.58799982112769,1.44814710296577,NA,NA,NA
"143",1.24158556905494,1.40854751266128,1.71505598467285,NA,NA,NA
"144",1.28151107876875,2.09153056458387,2.0401693735539,NA,NA,NA
"145",1.43237501457391,1.83687525591659,1.38905019215787,NA,NA,NA
"146",1.22909390031756,1.64435644746284,2.18939043051965,NA,NA,NA
"147",1.03621580138658,1.77076067849447,1.44738308970871,NA,NA,NA
"148",1.04656588430707,2.04535245011711,1.46034247928038,NA,NA,NA
"149",1.41028559844398,1.79006727705759,1.11445512357533,NA,NA,NA
"150",1.28071112679791,1.84644141022078,1.12337335545173,NA,NA,NA
"151",1.25148194659473,1.91009383902219,1.67851792973135,NA,NA,NA
"152",1.38146106198787,1.56617203278106,1.69910441477017,NA,NA,NA
"153",1.3026655308261,1.90059977889824,2.1610093132962,NA,NA,NA
"154",1.11596406329895,1.99022687389984,1.74475084841674,NA,NA,NA
"155",1.08826455656744,1.79764100328559,1.72776345883222,NA,NA,NA
"156",1.05996988761683,1.50501952191089,1.7949125854824,NA,NA,NA
"157",1.42229818745656,1.83063187041876,1.63960440324618,NA,NA,NA
"158",1.1552668152683,1.98444489983823,1.46994952291138,NA,NA,NA
"159",1.29277303071192,1.84608246533488,1.64694734727719,NA,NA,NA
"160",1.14975753240481,1.93567057278282,1.83578439220215,NA,NA,NA
"161",1.35005961820619,1.70380732335347,1.78503931148688,NA,NA,NA
"162",0.865558633514396,1.14366185308224,1.74186300474625,NA,NA,NA
"163",1.03293832768199,1.71534938875985,1.86578245291485,NA,NA,NA
"164",1.26253371381476,1.81344925342931,1.46556374024897,NA,NA,NA
"165",1.24851178714807,1.60106987967873,1.78657559522345,NA,NA,NA
"166",0.836875307017298,1.50181375901382,1.5442996245594,NA,NA,NA
"167",1.38194527661886,1.37210509006192,1.78647811217246,NA,NA,NA
"168",1.40795213895327,2.06474579687926,1.71058260329694,NA,NA,NA
"169",1.16663307474386,1.99162437387254,1.74351687861339,NA,NA,NA
"170",1.24826300208682,1.25808532306193,1.87181518886289,NA,NA,NA
"171",0.955535758890048,1.74927500232699,1.84359700701577,NA,NA,NA
"172",1.61764913641227,1.45867469317304,1.891389521272,NA,NA,NA
"173",1.61180087847375,1.05969204716619,1.6968642699727,NA,NA,NA
"174",1.02523437159414,2.37776733148795,2.10214560503126,NA,NA,NA
"175",1.04735787996944,2.03810032456492,1.24360073117247,NA,NA,NA
"176",0.978785477183349,1.31735188002687,1.79627968042264,NA,NA,NA
"177",1.12983437833784,1.38531387850224,1.96519698848238,NA,NA,NA
"178",1.22922249137525,1.9810094949989,1.8666362281316,NA,NA,NA
"179",1.57853853240225,1.88953791035282,1.33215882381281,NA,NA,NA
"180",1.32789427382603,1.42714456973826,1.51193306833371,NA,NA,NA
"181",1.53920964901541,1.116336831149,2.28762621357678,NA,NA,NA
"182",0.93810257865351,1.75183350367726,1.53086557857732,NA,NA,NA
"183",1.00154330687625,1.73197758203431,1.45953443259202,NA,NA,NA
"184",1.23810978269095,1.47676725233515,1.91565812285146,NA,NA,NA
"185",1.34767892829951,1.9774335064886,2.32094921313813,NA,NA,NA
"186",1.27905316443486,1.94175284556645,1.73047022018994,NA,NA,NA
"187",1.4510067423443,2.05703242116248,1.18239016163308,NA,NA,NA
"188",1.0223248572695,1.24281219872402,2.467761601786,NA,NA,NA
"189",1.14228482326177,1.14148268993265,1.46740291750516,NA,NA,NA
"190",0.928161058052924,1.5536501653536,1.69938572706084,NA,NA,NA
"191",1.34371514703364,1.37877844205977,1.55939148217636,NA,NA,NA
"192",1.27210591958148,1.77300521223305,1.40052229808284,NA,NA,NA
"193",1.30647703326367,1.62298640610867,1.84552715485284,NA,NA,NA
"194",1.20266232965745,1.21024039500092,1.85604990840565,NA,NA,NA
"195",1.00372902884797,2.23002813473828,2.37492187204544,NA,NA,NA
"196",1.09325554585934,1.52118248450195,1.44232219088246,NA,NA,NA
"197",0.881929592024695,1.71790958981076,1.70304908636722,NA,NA,NA
"198",1.30489101334007,2.13512064232231,1.87628697830005,NA,NA,NA
"199",1.29576256236742,1.33380540718284,1.31398672888675,NA,NA,NA
"200",1.4116726833663,1.48574910637778,1.86711694108403,NA,NA,NA
