"","5","10","50","100","150"
"40",1.34307489650734,1.88689758240985,1.85489121827557,1.6332243037821,1.30848366046935
"41",1.48875735019915,1.9508903345868,1.66156442074277,1.54983556194125,1.33798677776161
"42",1.34139651969766,2.53510766500219,1.81105082335865,2.2431859599134,1.37545521124841
"43",0.909553568032804,2.11122706158336,1.69845513819608,1.81732316319535,1.1007852547642
"44",1.18102905262914,1.30108196023317,1.93486993887038,2.02869413017168,1.08202308043631
"45",1.24622161300386,1.66326080466798,1.37958611976022,1.54040514451545,1.40196120372441
"46",0.975743549746186,1.61501132121622,1.67635273972734,1.84038991615214,0.757609735581109
"47",1.08167135472945,1.37238603621131,2.12214133082863,1.20521852063657,1.60581402023302
"48",1.3792363661998,1.68515458431093,1.92145044814272,1.77363310046605,1.17813859063015
"49",0.916436235541354,2.00264209481204,1.35378394018485,1.69655924320123,1.22181525328585
"50",1.70307287746017,1.48255163416628,1.61208003646804,1.63796159597718,1.41335471210794
"51",1.51514891566239,1.14081727717754,1.35637409036218,1.76120532617678,1.22167872759873
"52",1.12733981550811,1.63327142157645,1.84728358862927,1.91037051634515,1.11020248151526
"53",0.779125924787127,1.84062812299658,1.57617094117161,1.86511405512263,1.15359371322174
"54",1.04082038753266,1.34283253265707,1.82672457656287,1.59481403466758,1.66698020603313
"55",1.17422257032716,1.49414668222769,1.51755084435282,1.4654733323411,1.06976300134033
"56",1.45181396155235,1.86834650092942,1.30499919122862,1.59605931355149,1.12849670790942
"57",1.2204690035172,1.84990158645051,1.67060190018915,2.43547565824885,1.71069294010771
"58",1.09853167452877,1.86538171750908,1.99578423927883,1.3020129880112,1.91474002582841
"59",1.13544371207657,1.32044954628395,1.96471977743023,1.15652060274677,0.625773897936065
"60",1.38016348056009,1.45506235655168,2.09726582786179,1.6053677529244,1.72360345276559
"61",1.00928654445617,1.61281456632393,1.44107663643703,1.65667405661858,2.07116612371552
"62",0.963364588489179,2.06514482404721,1.75267050091239,1.93978039162238,1.86062573309307
"63",1.01335766612625,1.93486385792797,1.62521336058187,1.82390314684766,1.1430001726748
"64",1.0037630516723,1.22938770002869,1.52124665971078,1.87382678267101,1.32042204266096
"65",1.35225369118306,1.46874280829807,1.63174934562301,1.57965884663965,1.11672884771049
"66",1.10849290417771,1.99891028236385,1.30477284115331,1.73891376933895,0.98624431223741
"67",1.36800713047362,1.91454099755375,1.53284458607539,1.68300833127778,1.38805720444633
"68",1.58619990482528,1.75494584302063,1.95375135335878,1.90460591820273,1.02535778517696
"69",1.1269461321029,1.76740076172487,1.41579275089404,2.08287203491351,1.1852637831548
"70",0.916623606680878,1.66832204525184,1.99214294760378,1.65108639910336,1.5126134998764
"71",1.07679716590312,1.65652719999526,2.04339253632841,1.82225691683327,2.01699831922565
"72",1.35683557099978,1.39576953482775,1.66859128500925,1.22442747269507,1.18583862131779
"73",1.10614830037438,1.6268863923506,2.04854324210839,1.37253022547678,1.16894751179774
"74",1.32658901715734,1.93119557829237,1.61814297389771,1.61783900362588,1.24112123660552
"75",1.26175909663062,1.90234263042456,1.47426629254383,2.01021658269868,1.62744514182817
"76",1.52360946429414,2.67400900961513,1.92706451890097,1.83411654679867,1.14188804601782
"77",1.09107826620464,1.37078015237347,1.31697270877267,1.91485380773564,2.15121123724841
"78",0.956634094927403,1.51523685234651,1.04551654629923,1.92596976206909,0.935535511093686
"79",1.46304623323302,1.71325736857436,1.66502741357465,1.93381759661866,1.45385577595778
"80",0.794336005795713,1.95703053099658,2.03185684516618,1.88986050615354,1.13677036436952
"81",1.35485476392145,1.22623337923906,1.67389418931471,1.51815585179365,1.05659042387806
"82",0.948367670833708,1.9566098682758,1.89481790505534,1.85687005240859,1.68381788565306
"83",0.863592832492612,1.89667455953863,1.7613415610921,1.94547532628599,1.88746394087112
"84",0.988742492663206,1.36737544793966,1.41616070411057,1.74579062641872,1.47585670889418
"85",1.00157432870418,1.66391447912468,1.84722109351532,1.52845865483289,1.71889780797355
"86",1.62258151607411,1.43147853769271,1.74094868699562,1.46312844818146,1.04405246653292
"87",1.10959862622013,1.63959255674065,1.67689279687916,2.02518100417994,1.16493905109707
"88",1.54148208784472,1.35523347540861,1.54392626597945,1.91327316709072,1.08099015559717
"89",0.969999015887351,1.75162997969123,2.11136886719094,1.5447154181588,1.51872827810016
"90",1.27680415078612,1.7876769379114,1.29535763599834,1.35127797238462,1.14061168122484
"91",1.09078585973869,1.52509399700307,2.1910235350337,1.99814386754137,1.24320590503374
"92",1.01597911194105,1.71482887830909,1.68003230558733,1.55207381669315,1.15455702945971
"93",1.54808181929762,2.14995112089501,1.96230701138821,1.62129975050345,1.68323528077185
"94",0.959991219746688,1.45021391168206,1.77705680837635,1.24783273062907,1.94656698062269
"95",1.31799147126151,1.1700105867892,2.01436170141728,1.71612937171782,0.917677541379086
"96",1.31195605874395,1.06887708707247,1.39386148566135,1.81723401495979,2.1582147914304
"97",1.61687904332356,1.2488447475226,1.4640323014589,1.7307953925559,1.07337512463986
"98",1.25960028066649,1.70344739545905,2.15657720008259,1.34963302929329,0.960209916763296
"99",1.31352192288915,1.15484131432654,1.70958964744462,2.00650912421811,2.52242887920238
"100",0.869640386400105,1.64780229729284,2.28416451527751,1.79223834138087,1.06594606513014
"101",1.22048983419161,1.96305651169033,1.73288568695373,2.09229604334009,2.06933702049957
"102",1.17529296572229,2.03011918570915,1.65458999369791,1.87674575212341,1.91873163919458
"103",0.953954420909615,1.6481686719642,1.7313088351368,2.02700329189829,1.11197252657974
"104",1.01197426038343,1.2281877510551,1.71569200163814,1.35526819050226,2.0177776798984
"105",1.15355113842058,1.56041476644557,1.91771219994425,1.55432112460329,1.3589297330471
"106",1.13298977996702,1.67764983463337,1.57862840095971,1.90220190471946,1.19892340599928
"107",1.47701740550625,1.43029713505271,1.56429078140339,2.17281054005319,1.09407759695893
"108",1.0540364622369,1.93136415927987,1.76532308880827,1.99017932249495,1.19231926025422
"109",1.48057242056796,1.98626829899624,2.24138757836179,1.55497615435657,0.793195621749944
"110",1.40771500289378,1.94967143003603,1.73254332089377,1.96238644480654,1.01936745261074
"111",1.83104311451952,1.70513171805152,1.95189620604289,1.80556971216792,1.15044836571035
"112",1.01345919349681,1.71567999933055,1.86573815952985,1.92996043601492,1.22067262231217
"113",1.20503802024435,2.98380389229294,1.35575761038059,1.22868589720931,0.983136168775218
"114",1.29517721361292,1.81955739976863,1.97824390252238,1.73197697074615,1.72356465796601
"115",1.40524682742737,1.43444911824197,1.56276124713441,1.8724711095723,1.40304340698682
"116",1.14124660687363,1.70120721447669,2.08060444696419,1.25745849415711,1.95262727834061
"117",0.772252458709144,1.52744221533705,1.45038878715079,1.43220126747816,2.00879957385413
"118",1.17383197041188,1.98903411676057,1.68242135230095,1.65104191426047,0.862055044219388
"119",1.2718055995181,2.41512313833771,1.55990991514016,2.0256163726027,1.5798602300296
"120",1.27352490602522,1.92240384524825,1.5891307945351,1.66907565422239,1.42578205903214
"121",0.875683540694793,1.49021423003233,1.63652897050518,1.59257821141825,1.20440546253806
"122",1.00729763555531,1.80877866590277,1.6110903050172,1.68342686219889,1.77546187133553
"123",0.892169707141593,1.40653634337488,1.32423024452687,1.94774984532582,1.40489236311701
"124",1.2919295333711,1.84857938972053,1.87251829876055,1.54601208369559,1.14529932210993
"125",1.11912351803873,1.87782482524241,1.48059292554956,1.92128114018374,1.15524135728741
"126",1.57188931735951,1.50344478404724,1.38222846470327,1.75802147201469,0.988644229845157
"127",1.14459109780692,1.70226203177457,1.84293331212355,1.27513356427624,1.52686183183037
"128",1.17239413038084,1.91390947462057,1.38882415311566,1.5728708805186,0.905172320401687
"129",1.29723207262991,1.18088755130444,1.76420742028986,1.42363917127784,1.9180149232082
"130",1.33961372933073,1.43227401433239,1.89301575841794,1.54786308025362,1.58299207113757
"131",1.18903923124981,2.17654578882694,1.66010384642999,2.20158693714584,1.83681588489048
"132",0.897278564945734,2.10289035294663,1.34869059390831,1.67185790828999,1.50534348080085
"133",1.24618998613497,1.57679168516674,1.92390450984292,1.97951430495074,1.23967682560999
"134",1.4002737871146,1.07496961240643,1.55339521782925,1.74093185942325,0.92182015655047
"135",1.26847157803478,1.67456594982851,1.61822695222492,1.44038802360756,1.4941778443952
"136",1.33706667891936,1.61063076425219,1.69682353978629,2.06543036916094,1.4855272479053
"137",1.36681138187226,1.49031834795682,1.96037347091885,1.48629699286995,1.12569637525377
"138",1.06251034141793,1.11933305718494,1.71015433622015,1.43635404222408,1.11194904839957
"139",1.53294248361723,1.81885773710402,1.65914610806317,1.87197516992435,1.02825630873498
"140",1.03049680473734,1.62595127123815,2.02374342355046,1.90882267540442,1.09443988325601
"141",1.11430617435114,1.33862722767293,1.8757674439353,1.83245676196186,0.982877631726009
"142",1.72472823152598,1.58799982112769,1.44814710296577,1.75845133747979,0.985135284123516
"143",1.24158556905494,1.40854751266128,1.71505598467285,1.4793046293705,0.914094106997351
"144",1.28151107876875,2.09153056458387,2.0401693735539,1.48959229613348,1.01336019437968
"145",1.43237501457391,1.83687525591659,1.38905019215787,1.99310962508502,1.46829205824438
"146",1.22909390031756,1.64435644746284,2.18939043051965,2.1730083679305,1.16679685319869
"147",1.03621580138658,1.77076067849447,1.44738308970871,1.72968170581304,1.54507740053775
"148",1.04656588430707,2.04535245011711,1.46034247928038,1.63277096997789,1.34916652709227
"149",1.41028559844398,1.79006727705759,1.11445512357533,1.61588019542953,1.09425827554935
"150",1.28071112679791,1.84644141022078,1.12337335545173,1.89821674318545,2.1188480111115
"151",1.25148194659473,1.91009383902219,1.67851792973135,1.58279698077686,1.31068571805253
"152",1.38146106198787,1.56617203278106,1.69910441477017,2.29038263423318,0.90183303127961
"153",1.3026655308261,1.90059977889824,2.1610093132962,2.15477124867583,1.16825402390869
"154",1.11596406329895,1.99022687389984,1.74475084841674,1.74751424583443,1.33368220111406
"155",1.08826455656744,1.79764100328559,1.72776345883222,1.77319847340589,0.978283781876348
"156",1.05996988761683,1.50501952191089,1.7949125854824,1.62049668834422,1.05294621532909
"157",1.42229818745656,1.83063187041876,1.63960440324618,2.01910286453941,1.27484708716725
"158",1.1552668152683,1.98444489983823,1.46994952291138,1.67691734523734,0.908036234007419
"159",1.29277303071192,1.84608246533488,1.64694734727719,2.34700331428176,1.37329873327512
"160",1.14975753240481,1.93567057278282,1.83578439220215,1.81835800232454,1.64477669548072
"161",1.35005961820619,1.70380732335347,1.78503931148688,1.68046027102929,0.912529274137709
"162",0.865558633514396,1.14366185308224,1.74186300474625,1.76193452917181,1.38606407029869
"163",1.03293832768199,1.71534938875985,1.86578245291485,1.794894288582,1.36708732332808
"164",1.26253371381476,1.81344925342931,1.46556374024897,2.18123128034506,1.08867247238643
"165",1.24851178714807,1.60106987967873,1.78657559522345,1.79677902722278,1.55558928417871
"166",0.836875307017298,1.50181375901382,1.5442996245594,1.7518203067638,1.03742469894623
"167",1.38194527661886,1.37210509006192,1.78647811217246,1.71146162138967,1.70621580418785
"168",1.40795213895327,2.06474579687926,1.71058260329694,2.12288452080946,1.19840194234085
"169",1.16663307474386,1.99162437387254,1.74351687861339,1.87351534869425,1.1822601751944
"170",1.24826300208682,1.25808532306193,1.87181518886289,1.67307192573685,0.958375783947885
"171",0.955535758890048,1.74927500232699,1.84359700701577,2.15882186876202,1.18148890461337
"172",1.61764913641227,1.45867469317304,1.891389521272,1.69567116542011,0.972391934142692
"173",1.61180087847375,1.05969204716619,1.6968642699727,1.77843743126213,1.1166654290143
"174",1.02523437159414,2.37776733148795,2.10214560503126,1.55329017554211,1.15504506575362
"175",1.04735787996944,2.03810032456492,1.24360073117247,1.73981220081226,1.44808253784461
"176",0.978785477183349,1.31735188002687,1.79627968042264,1.5585713998007,1.37274306774307
"177",1.12983437833784,1.38531387850224,1.96519698848238,1.48160336960172,1.26285288441362
"178",1.22922249137525,1.9810094949989,1.8666362281316,1.82720444642874,0.958599098873296
"179",1.57853853240225,1.88953791035282,1.33215882381281,1.99079147370609,1.04995138666055
"180",1.32789427382603,1.42714456973826,1.51193306833371,1.58861220748895,1.21096303047267
"181",1.53920964901541,1.116336831149,2.28762621357678,1.47429898351508,1.83554361148429
"182",0.93810257865351,1.75183350367726,1.53086557857732,1.47905441045669,2.00670284274525
"183",1.00154330687625,1.73197758203431,1.45953443259202,1.85800791541712,1.31861034828083
"184",1.23810978269095,1.47676725233515,1.91565812285146,1.40583623887571,1.0361788831217
"185",1.34767892829951,1.9774335064886,2.32094921313813,1.63837295459561,0.697602696079358
"186",1.27905316443486,1.94175284556645,1.73047022018994,1.92035725768095,2.12252161863078
"187",1.4510067423443,2.05703242116248,1.18239016163308,1.91165976810069,0.93186670709381
"188",1.0223248572695,1.24281219872402,2.467761601786,1.18667629219575,1.20201305142573
"189",1.14228482326177,1.14148268993265,1.46740291750516,1.87995602458763,1.81298389349357
"190",0.928161058052924,1.5536501653536,1.69938572706084,1.78467819487893,1.10539930423832
"191",1.34371514703364,1.37877844205977,1.55939148217636,1.57389785250639,1.19046324871593
"192",1.27210591958148,1.77300521223305,1.40052229808284,2.36112347812482,1.16987468371256
"193",1.30647703326367,1.62298640610867,1.84552715485284,2.09078397067077,1.26124959233917
"194",1.20266232965745,1.21024039500092,1.85604990840565,1.52588176914516,2.00441310210397
"195",1.00372902884797,2.23002813473828,2.37492187204544,1.61643409597743,1.01088241255464
"196",1.09325554585934,1.52118248450195,1.44232219088246,1.83328562399507,1.25645601559812
"197",0.881929592024695,1.71790958981076,1.70304908636722,1.73633331229079,0.832897542673865
"198",1.30489101334007,2.13512064232231,1.87628697830005,1.60446646115558,1.49698534990538
"199",1.29576256236742,1.33380540718284,1.31398672888675,2.06207080021151,1.12572778306543
"200",1.4116726833663,1.48574910637778,1.86711694108403,1.33563784752709,1.25586145402186
